Description,Test,Project_name,File,Label
"<Hero />
Render component hero
","
        expect(hero.length).toEqual(1);
    
",nkrowicki/woloxChallenge,https://github.com/nkrowicki/woloxChallenge/blob/master/src/__test__/components/Hero.test.js,0
"gensync(function* () {})
error inside body
","
    const fn = gensync(function*() {
      yield* doError();
    });

    await expectResult(fn, undefined, {
      error: DID_ERROR,
      expectSync: true,
      syncErrback: false,
    });
  
",sarfojoe/teasting_with_jest,https://github.com/sarfojoe/teasting_with_jest/blob/master/diceproject/node_modules/gensync/test/index.test.js,0
"languagePicker
input component does not show when success is true
","  const wrapper = setup({ secretWord: 'party', success: true });
  expect(wrapper.isEmptyRender()).toBe(true);
}
",lmackenzie94/react-testing-udemy,https://github.com/lmackenzie94/react-testing-udemy/blob/master/jotto/src/Input.test.js,1
"passing connection: keep-alive
sends a Connection: keep-alive header (using options.connection)
","
        send_request({ connection: 'keep-alive' }, function(err, resp) {
          resp.body.headers['connection'].should.eql('keep-alive');
          done();
        })
      
",crudaz/mongodb-testing,https://github.com/crudaz/mongodb-testing/blob/master/node_modules/needle/test/headers_spec.js,1
"::
should respond with true
","
        assert.ok(ip.isLoopback('::'))
      
",Puritanic/React-Advanced-Concepts,https://github.com/Puritanic/React-Advanced-Concepts/blob/master/server-side-rendering/server/node_modules/ip/test/api-test.js,0
"Text and Subfield Search
Can perform a text search
","
    await MoviesDAO.injectDB(global.mflixClient)
  

    const filters = { text: ""mongo"" }
    const { moviesList, totalNumMovies } = await MoviesDAO.getMovies({
      filters,
    })
    expect(moviesList.length).toEqual(6)
    expect(totalNumMovies).toEqual(6)
    const firstMovie = moviesList[0]
    expect(firstMovie[""title""]).toEqual(""Flash Gordon"")
  
",sourabh-repo/mflix-node-app,https://github.com/sourabh-repo/mflix-node-app/blob/master/test/text-subfield.test.js,-
"-------------------------------GET ROUTE-------------------------------
[ GET/:id 404 ]  should return 404 if student is not found
","
    const response = await request(server).get('/api/students/10000');
    expect(response.status).toBe(404);
  
",john2796/Server-Testing-jb,https://github.com/john2796/Server-Testing-jb/blob/master/students/student.test.js,1
"The DistrictOfficeContact Display
should be a div
","
      expect(contact.type()).toBe('div');
    
",ewojtach/HackNodeServer,https://github.com/ewojtach/HackNodeServer/blob/master/__tests__/DistrictOfficeContact-test.js,1
"authenticateMessage()
errors on invalid authorization (nonce)
","

            credentialsFunc('123456', function (err, credentials1) {

                var auth = Hawk.client.message('example.com', 8080, 'some message', { credentials: credentials1 });
                delete auth.nonce;

                Hawk.server.authenticateMessage('example.com', 8080, 'some message', auth, credentialsFunc, {}, function (err, credentials2) {

                    expect(err).to.exist();
                    expect(err.message).to.equal('Invalid authorization');
                    done();
                });
            });
        
",jstone28/react-with-jest,https://github.com/jstone28/react-with-jest/blob/master/node_modules/fsevents/node_modules/hawk/test/server.js,-
"Testing Unit
-3^2=-9
","
    assert.equal(a.lex(""-3^2"").toPostfix().postfixEval(),-9);
  
",jstone28/react-with-jest,https://github.com/jstone28/react-with-jest/blob/master/node_modules/math-expression-evaluator/test/index.js,-
"when user sets reqBodyEncoding
should set the accepts-charset header
","
      var app = express();
      app.use(proxy('httpbin.org', {
        reqBodyEncoding: 'utf-16'
      }));
      request(app)
        .get('/headers')
        .end(function(err, res) {
          if (err) { throw err; }
          assert.equal(res.body.headers['Accept-Charset'], 'utf-16');
          done(err);
        });
    
",Puritanic/React-Advanced-Concepts,https://github.com/Puritanic/React-Advanced-Concepts/blob/master/server-side-rendering/server/node_modules/express-http-proxy/test/bodyEncoding.js,1
"Testing Unit
checks ^ operator
","
    assert.equal(a.lex(""2^2"").toPostfix().postfixEval(),4);
  
",MaxKoldun/Task-10-Tetsing,https://github.com/MaxKoldun/Task-10-Tetsing/blob/master/node_modules/math-expression-evaluator/test/index.js,0
"header()
generates header (empty payload)
","

            var credentials = {
                id: '123456',
                key: 'werxhqb98rpaxn39848xrunpaw3489ruxnpa98w4rxn',
                algorithm: 'sha256',
                user: 'steve'
            };

            var artifacts = {
                method: 'POST',
                host: 'example.com',
                port: '8080',
                resource: '/resource/4?filter=a',
                ts: '1398546787',
                nonce: 'xUwusx',
                hash: 'nJjkVtBE5Y/Bk38Aiokwn0jiJxt/0S2WRSUwWLCf5xk=',
                ext: 'some-app-data',
                mac: 'dvIvMThwi28J61Jc3P0ryAhuKpanU63GXdx6hkmQkJA=',
                id: '123456'
            };

            var header = Hawk.server.header(credentials, artifacts, { payload: '', contentType: 'text/plain', ext: 'response-specific' });
            expect(header).to.equal('Hawk mac=\""i8/kUBDx0QF+PpCtW860kkV/fa9dbwEoe/FpGUXowf0=\"", hash=\""q/t+NNAkQZNlq/aAD6PlexImwQTxwgT2MahfTa9XRLA=\"", ext=\""response-specific\""');
            done();
        
",dineshselvantdm/twitter-web-app,https://github.com/dineshselvantdm/twitter-web-app/blob/master/node_modules/hawk/test/server.js,1
"getNeighborsQueue should search the neighboring nodes
Returns an array with the right neighboring node coordinates in the order of bottom, right, up and left
","
    const node = grid[1][1];
    const neighbors = getNeighborsQueue(node, grid);

    const up = neighbors[0];
    const right = neighbors[1];
    const down = neighbors[2];
    const left = neighbors[3];

    expect(up).toBe(grid[0][1]);
    expect(right).toBe(grid[1][2]);
    expect(down).toBe(grid[2][1]);
    expect(left).toBe(grid[1][0]);
  
",JoshLampen/pathfinder,https://github.com/JoshLampen/pathfinder/blob/master/src/tests/algorithmHelpers/algorithmHelpers.test.js,1
"Hawk
generates a header then successfully parse it (node request)
","

        var req = {
            method: 'POST',
            url: '/resource/4?filter=a',
            headers: {
                host: 'example.com:8080',
                'content-type': 'text/plain;x=y'
            }
        };

        var payload = 'some not so random text';

        credentialsFunc('123456', function (err, credentials1) {

            var reqHeader = Hawk.client.header('http://example.com:8080/resource/4?filter=a', req.method, { credentials: credentials1, ext: 'some-app-data', payload: payload, contentType: req.headers['content-type'] });
            req.headers.authorization = reqHeader.field;

            Hawk.server.authenticate(req, credentialsFunc, {}, function (err, credentials2, artifacts) {

                expect(err).to.not.exist();
                expect(credentials2.user).to.equal('steve');
                expect(artifacts.ext).to.equal('some-app-data');
                expect(Hawk.server.authenticatePayload(payload, credentials2, artifacts, req.headers['content-type'])).to.equal(true);

                var res = {
                    headers: {
                        'content-type': 'text/plain'
                    }
                };

                res.headers['server-authorization'] = Hawk.server.header(credentials2, artifacts, { payload: 'some reply', contentType: 'text/plain', ext: 'response-specific' });
                expect(res.headers['server-authorization']).to.exist();

                expect(Hawk.client.authenticate(res, credentials2, artifacts, { payload: 'some reply' })).to.equal(true);
                done();
            });
        });
    
",golfapipol/jest-waterline-integration-test,https://github.com/golfapipol/jest-waterline-integration-test/blob/master/node_modules/hawk/test/index.js,-
"timers
should work before calling resetAllMocks
","
    jest.useFakeTimers();
    const f = jest.fn();
    setImmediate(() => f());
    jest.runAllImmediates();
    expect(f.mock.calls.length).toBe(1);
  
",git-palace/jest,https://github.com/git-palace/jest/blob/master/integration_tests/timer-resetMocks/after_resetAllMocks/timer_and_mock.test.js,-
"Person
should register events properly
","
    person.on('say', console.log)._events.say.should.equal(console.log);
  
",gtwright/with-jest,https://github.com/gtwright/with-jest/blob/master/node_modules/emitter-mixin/test/person.js,-
"with innerFunc uncontrolled
innerArgs.length < outerFunc.length <= innerFunc.length
","
      const innerFunc = (foo, bar, baz) => innerHandler(foo, bar, baz);
      const outerFunc = (foo, bar, baz) => outerHandler(foo, bar, baz);

      const embeddedFunc = createEmbeddedFunction(innerFunc, outerFunc);
      result = embeddedFunc(...args);
      expect(innerHandler).toHaveBeenCalledWith(...args, undefined);
      expect(outerHandler).toHaveBeenCalledWith(...args, undefined);
    

      expect(innerHandler).toHaveBeenCalledTimes(1);
      expect(outerHandler).toHaveBeenCalledTimes(1);
    
",Stupidism/stupid-rc-starter,https://github.com/Stupidism/stupid-rc-starter/blob/master/src/hocs/__tests__/embedHandler.test.js,-
"PropertyController
Property index
","
    const response = await request(app).get('/properties');

    expect(response.body).toHaveProperty('result.property.id');
  
",EduardaDalmas/Jest,https://github.com/EduardaDalmas/Jest/blob/master/__tests__/integration/Property.test.js,0
"DefaultBuildTab
should be able to update build error
","
      const { component, tabs } = setup();
      tabs.props().onChange({ currentTarget: { value: '' } }, 1);
      component.update();
      const defaultBuildTab = component.find(DefaultBuildTab);
      defaultBuildTab.props().updateBuildError('test error');
      expect(component.props().onTabsChange).toHaveBeenCalledWith({
        buildError: 'test error'
      });
      expect(component.props().onTabsChange).toHaveBeenCalledTimes(1);
    
",Sean2108/LATTE,https://github.com/Sean2108/LATTE/blob/master/test/components/BuildTabs.spec.js,1
"System
Should fire non-bubbling ""update"" event on update() calls
","
		const result = await global.page.evaluate(async () => await new Promise((resolve) => {
			Game.createSystem()
				.addEventListener('update', (e) => resolve(!e.bubbles))
				.update()
		}))
		expect(result).toBe(true)
	
",bcdewitt/js-game-engine,https://github.com/bcdewitt/js-game-engine/blob/master/test/tests/system.test.js,-
"sprintfjs
should return formated strings for complex placeholders
","
        // sign
        assert.equal(""2"", sprintf(""%d"", 2))
        assert.equal(""-2"", sprintf(""%d"", -2))
        assert.equal(""+2"", sprintf(""%+d"", 2))
        assert.equal(""-2"", sprintf(""%+d"", -2))
        assert.equal(""2"", sprintf(""%i"", 2))
        assert.equal(""-2"", sprintf(""%i"", -2))
        assert.equal(""+2"", sprintf(""%+i"", 2))
        assert.equal(""-2"", sprintf(""%+i"", -2))
        assert.equal(""2.2"", sprintf(""%f"", 2.2))
        assert.equal(""-2.2"", sprintf(""%f"", -2.2))
        assert.equal(""+2.2"", sprintf(""%+f"", 2.2))
        assert.equal(""-2.2"", sprintf(""%+f"", -2.2))
        assert.equal(""-2.3"", sprintf(""%+.1f"", -2.34))
        assert.equal(""-0.0"", sprintf(""%+.1f"", -0.01))
        assert.equal(""3.14159"", sprintf(""%.6g"", pi))
        assert.equal(""3.14"", sprintf(""%.3g"", pi))
        assert.equal(""3"", sprintf(""%.1g"", pi))
        assert.equal(""-000000123"", sprintf(""%+010d"", -123))
        assert.equal(""______-123"", sprintf(""%+'_10d"", -123))
        assert.equal(""-234.34 123.2"", sprintf(""%f %f"", -234.34, 123.2))

        // padding
        assert.equal(""-0002"", sprintf(""%05d"", -2))
        assert.equal(""-0002"", sprintf(""%05i"", -2))
        assert.equal(""    <"", sprintf(""%5s"", ""<""))
        assert.equal(""0000<"", sprintf(""%05s"", ""<""))
        assert.equal(""____<"", sprintf(""%'_5s"", ""<""))
        assert.equal("">    "", sprintf(""%-5s"", "">""))
        assert.equal("">0000"", sprintf(""%0-5s"", "">""))
        assert.equal("">____"", sprintf(""%'_-5s"", "">""))
        assert.equal(""xxxxxx"", sprintf(""%5s"", ""xxxxxx""))
        assert.equal(""1234"", sprintf(""%02u"", 1234))
        assert.equal("" -10.235"", sprintf(""%8.3f"", -10.23456))
        assert.equal(""-12.34 xxx"", sprintf(""%f %s"", -12.34, ""xxx""))
        assert.equal('{\n  ""foo"": ""bar""\n}', sprintf(""%2j"", {foo: ""bar""}))
        assert.equal('[\n  ""foo"",\n  ""bar""\n]', sprintf(""%2j"", [""foo"", ""bar""]))

        // precision
        assert.equal(""2.3"", sprintf(""%.1f"", 2.345))
        assert.equal(""xxxxx"", sprintf(""%5.5s"", ""xxxxxx""))
        assert.equal(""    x"", sprintf(""%5.1s"", ""xxxxxx""))

    
",marioviana07/jest-another-RPG,https://github.com/marioviana07/jest-another-RPG/blob/master/node_modules/sprintf-js/test/test.js,-
